iter	Passed	Remaining
4776	97797	4565
4777	97815	4544
4778	97834	4524
4779	97853	4503
4780	97873	4483
4781	97888	4462
4782	97903	4441
4783	97922	4421
4784	97941	4400
4785	97958	4380
4786	97976	4359
4787	97992	4338
4788	98008	4318
4789	98026	4297
4790	98044	4277
4791	98064	4256
4792	98081	4235
4793	98097	4215
4794	98117	4194
4795	98132	4174
4796	98148	4153
4797	98168	4132
4798	98186	4112
4799	98203	4091
4800	98223	4071
4801	98241	4050
4802	98259	4030
4803	98277	4009
4804	98292	3988
4805	98309	3968
4806	98326	3947
4807	98342	3927
4808	98362	3906
4809	98378	3886
4810	98394	3865
4811	98414	3844
4812	98429	3824
4813	98444	3803
4814	98466	3783
4815	98483	3762
4816	98504	3742
4817	98521	3721
4818	98537	3701
4819	98558	3680
4820	98579	3660
4821	98604	3639
4822	98621	3619
4823	98638	3598
4824	98658	3578
4825	98678	3557
4826	98695	3537
4827	98713	3516
4828	98731	3496
4829	98748	3475
4830	98767	3455
4831	98786	3434
4832	98808	3414
4833	98827	3393
4834	98842	3373
4835	98861	3352
4836	98878	3332
4837	98894	3311
4838	98913	3290
4839	98929	3270
4840	98945	3249
4841	98965	3229
4842	98983	3208
4843	99002	3188
4844	99019	3167
4845	99037	3147
4846	99057	3126
4847	99073	3106
4848	99090	3085
4849	99106	3065
4850	99122	3044
4851	99137	3023
4852	99156	3003
4853	99173	2982
4854	99191	2962
4855	99211	2942
4856	99228	2921
4857	99245	2900
4858	99263	2880
4859	99281	2859
4860	99300	2839
4861	99316	2818
4862	99332	2798
4863	99353	2777
4864	99369	2757
4865	99383	2736
4866	99404	2716
4867	99421	2695
4868	99438	2675
4869	99458	2654
4870	99475	2634
4871	99492	2613
4872	99510	2593
4873	99527	2572
4874	99545	2552
4875	99562	2531
4876	99580	2511
4877	99600	2491
4878	99618	2470
4879	99637	2450
4880	99654	2429
4881	99672	2409
4882	99690	2388
4883	99708	2368
4884	99726	2347
4885	99744	2327
4886	99759	2306
4887	99776	2286
4888	99806	2266
4889	99829	2245
4890	99852	2225
4891	99877	2204
4892	99898	2184
4893	99919	2164
4894	99939	2143
4895	99964	2123
4896	99986	2103
4897	100012	2082
4898	100036	2062
4899	100062	2042
4900	100083	2021
4901	100111	2001
4902	100135	1981
4903	100163	1960
4904	100189	1940
4905	100222	1920
4906	100249	1899
4907	100274	1879
4908	100304	1859
4909	100329	1839
4910	100356	1818
4911	100380	1798
4912	100403	1777
4913	100429	1757
4914	100462	1737
4915	100482	1716
4916	100510	1696
4917	100533	1676
4918	100558	1655
4919	100581	1635
4920	100609	1615
4921	100633	1594
4922	100658	1574
4923	100683	1554
4924	100707	1533
4925	100731	1513
4926	100760	1492
4927	100786	1472
4928	100811	1452
4929	100842	1431
4930	100866	1411
4931	100895	1391
4932	100919	1370
4933	100949	1350
4934	100976	1329
4935	101003	1309
4936	101027	1289
4937	101052	1268
4938	101076	1248
4939	101101	1227
4940	101121	1207
4941	101142	1187
4942	101167	1166
4943	101190	1146
4944	101218	1125
4945	101243	1105
4946	101267	1084
4947	101292	1064
4948	101314	1044
4949	101338	1023
4950	101363	1003
4951	101388	982
4952	101410	962
4953	101436	941
4954	101459	921
4955	101478	900
4956	101501	880
4957	101523	860
4958	101548	839
4959	101572	819
4960	101602	798
4961	101627	778
4962	101652	757
4963	101676	737
4964	101708	716
4965	101731	696
4966	101751	676
4967	101771	655
4968	101800	635
4969	101829	614
4970	101852	594
4971	101873	573
4972	101906	553
4973	101935	532
4974	101960	512
4975	101983	491
4976	102012	471
4977	102040	450
4978	102068	430
4979	102093	410
4980	102114	389
4981	102139	369
4982	102166	348
4983	102190	328
4984	102217	307
4985	102247	287
4986	102273	266
4987	102296	246
4988	102320	225
4989	102349	205
4990	102373	184
4991	102400	164
4992	102423	143
4993	102451	123
4994	102474	102
4995	102498	82
4996	102522	61
4997	102550	41
4998	102571	20
4999	102602	0
